sido_name,sigungu_name,adm_dong_name,leg_dong_name,region_code,adm_dong_code,leg_dong_code,asof_date
경기도,수원시 장안구,정자1동,정자동,31011560,4111157100,4111113000,2025-04-01
경기도,수원시 장안구,파장동,이목동,31011540,4111156000,4111113100,2025-04-01
경기도,수원시 장안구,율천동,율전동,31011550,4111156600,4111113200,2025-04-01
경기도,수원시 장안구,율천동,천천동,31011550,4111156600,4111113300,2025-04-01
경기도,광명시,철산1동,철산동,31060580,4121059000,4121010200,2025-04-01
경기도,광명시,철산2동,철산동,31060590,4121060000,4121010200,2025-04-01
경기도,구리시,수택2동,수택동,31120570,4131058000,4131010500,2025-04-01
경기도,안산시 상록구,본오1동,본오동,31091540,4127154000,4127110400,2025-04-01
경기도,안양시 만안구,석수1동,석수동,31041600,4117159000,4117110200,2025-04-01
경기도,안양시 만안구,석수2동,석수동,31041610,4117160000,4117110200,2025-04-01
경기도,안양시 만안구,충훈동,석수동,31041651,4117161100,4117110200,2025-04-01
경기도,안양시 만안구,박달2동,박달동,31041640,4117163000,4117110300,2025-04-01
경기도,안양시 만안구,박달1동,박달동,31041630,4117162100,4117110300,2025-04-01
경기도,양주시,남면,신암리,31260320,4163032000,4163032022,2025-04-01
경기도,양주시,남면,매곡리,31260320,4163032000,4163032023,2025-04-01
경기도,양주시,남면,구암리,31260320,4163032000,4163032024,2025-04-01
경기도,양주시,남면,두곡리,31260320,4163032000,4163032025,2025-04-01
경기도,양주시,남면,경신리,31260320,4163032000,4163032026,2025-04-01
경기도,양주시,남면,상수리,31260320,4163032000,4163032027,2025-04-01
경기도,안산시 단원구,대부동,선감동,31092720,4127361000,4127311300,2025-04-01
경기도,성남시 중원구,은행1동,은행동,31022550,4113355000,4113310400,2025-04-01
경기도,성남시 중원구,상대원1동,상대원동,31022570,4113357000,4113310500,2025-04-01
경기도,성남시 중원구,상대원3동,상대원동,31022590,4113359000,4113310500,2025-04-01
경기도,안산시 상록구,사이동,사동,31091770,4127153200,4127110300,2025-04-01
경기도,평택시,송탄동,가재동,31070530,4122053500,4122010700,2025-04-01
경기도,평택시,송탄동,장안동,31070530,4122053500,4122010800,2025-04-01
경기도,평택시,안중읍,송담리,31070120,4122025300,4122025329,2025-04-01
경기도,평택시,안중읍,현화리,31070120,4122025300,4122025330,2025-04-01
경기도,평택시,포승읍,포승읍,31070130,4122025600,4122025600,2025-04-01
경기도,평택시,포승읍,내기리,31070130,4122025600,4122025621,2025-04-01
경기도,양주시,광적면,우고리,31260330,4163033000,4163033023,2025-04-01
경기도,양주시,광적면,비암리,31260330,4163033000,4163033024,2025-04-01
경기도,양주시,광적면,효촌리,31260330,4163033000,4163033025,2025-04-01
경기도,양주시,광적면,덕도리,31260330,4163033000,4163033026,2025-04-01
경기도,여주시,북내면,외룡리,31280370,4167036000,4167036023,2025-04-01
경기도,여주시,금사면,도곡리,31280340,4167033000,4167033023,2025-04-01
경기도,여주시,금사면,장흥리,31280340,4167033000,4167033024,2025-04-01
경기도,여주시,금사면,주록리,31280340,4167033000,4167033025,2025-04-01
경기도,여주시,금사면,전북리,31280340,4167033000,4167033026,2025-04-01
경기도,여주시,금사면,소유리,31280340,4167033000,4167033027,2025-04-01
경기도,여주시,금사면,상호리,31280340,4167033000,4167033028,2025-04-01
경기도,여주시,금사면,하호리,31280340,4167033000,4167033029,2025-04-01
경기도,여주시,금사면,금사리,31280340,4167033000,4167033030,2025-04-01
경기도,화성시,기배동,기안동,31240560,4159056000,4159012400,2025-04-01
경기도,연천군,왕징면,무등리,31550350,4180035000,4180035021,2025-04-01
경기도,과천시,과천동,주암동,31110550,4129055000,4129010600,2025-04-01
경기도,과천시,중앙동,중앙동,31110510,4129051000,4129010700,2025-04-01
경기도,과천시,원문동,원문동,31110522,4129051500,4129010800,2025-04-01
경기도,과천시,별양동,별양동,31110530,4129053000,4129010900,2025-04-01
경기도,용인시 기흥구,동백3동,동백동,31192690,4146358540,4146311500,2025-04-01
경기도,용인시 기흥구,동백3동,중동,31192690,4146358540,4146311600,2025-04-01
경기도,이천시,모가면,산내리,31210360,4150036000,4150036023,2025-04-01
경기도,포천시,소흘읍,초가팔리,31270110,4165025000,4165025028,2025-04-01
경기도,포천시,소흘읍,무봉리,31270110,4165025000,4165025029,2025-04-01
경기도,포천시,군내면,군내면,31270310,4165031000,4165031000,2025-04-01
경기도,여주시,여흥동,우만동,31280510,4167051000,4167010400,2025-04-01
경기도,화성시,봉담읍,동화리,31240120,4159025300,4159025324,2025-04-01
경기도,화성시,봉담읍,와우리,31240120,4159025300,4159025325,2025-04-01
경기도,화성시,봉담읍,수기리,31240120,4159025300,4159025326,2025-04-01
경기도,포천시,소흘읍,이가팔리,31270110,4165025000,4165025027,2025-04-01
경기도,파주시,금촌1동,금촌동,31200530,4148051000,4148010100,2025-04-01
경기도,파주시,금촌3동,아동동,31200540,4148053000,4148010200,2025-04-01
경기도,화성시,봉담읍,하가등리,31240120,4159025300,4159025335,2025-04-01
경기도,화성시,봉담읍,상기리,31240120,4159025300,4159025336,2025-04-01
경기도,화성시,우정읍,우정읍,31240130,4159025600,4159025600,2025-04-01
경기도,이천시,모가면,서경리,31210360,4150036000,4150036022,2025-04-01
경기도,파주시,금촌2동,금촌동,31200520,4148052000,4148010100,2025-04-01
경기도,시흥시,은행동,은행동,31150540,4139054000,4139010600,2025-04-01
경기도,화성시,우정읍,원안리,31240130,4159025600,4159025621,2025-04-01
경기도,화성시,우정읍,호곡리,31240130,4159025600,4159025622,2025-04-01
경기도,화성시,우정읍,운평리,31240130,4159025600,4159025623,2025-04-01
경기도,화성시,우정읍,한각리,31240130,4159025600,4159025624,2025-04-01
경기도,화성시,우정읍,멱우리,31240130,4159025600,4159025625,2025-04-01
경기도,수원시 팔달구,행궁동,팔달로3가,31013720,4111574000,4111512200,2025-04-01
경기도,안양시,안양시,안양시,31040,4117000000,4117000000,2025-04-01
경기도,안양시 만안구,안양시 만안구,안양시만안구,31041,4117100000,4117100000,2025-04-01
경기도,용인시 처인구,남사읍,봉명리,31191140,4146125900,4146125924,2025-04-01
경기도,화성시,서신면,매화리,31240370,4159035000,4159035029,2025-04-01
경기도,파주시,광탄면,영장리,31200350,4148035000,4148035029,2025-04-01
경기도,용인시 처인구,양지면,양지면,31191360,4146136000,4146136000,2025-04-01
경기도,안성시,보개면,남풍리,31220310,4155031000,4155031038,2025-04-01
경기도,안성시,보개면,북가현리,31220310,4155031000,4155031039,2025-04-01
경기도,안성시,금광면,금광면,31220320,4155032000,4155032000,2025-04-01
경기도,안성시,금광면,내우리,31220320,4155032000,4155032021,2025-04-01
경기도,안성시,금광면,개산리,31220320,4155032000,4155032022,2025-04-01
경기도,안성시,금광면,장죽리,31220320,4155032000,4155032023,2025-04-01
경기도,고양시 덕양구,행신2동,강매동,31101660,4128165000,4128112400,2025-04-01
경기도,고양시 덕양구,행주동,행주내동,31101640,4128163000,4128112500,2025-04-01
경기도,고양시 덕양구,행주동,행주외동,31101640,4128163000,4128112600,2025-04-01
경기도,고양시 덕양구,능곡동,신평동,31101610,4128161000,4128112700,2025-04-01
경기도,안성시,미양면,개정리,31220340,4155034000,4155034023,2025-04-01
경기도,안성시,미양면,신계리,31220340,4155034000,4155034024,2025-04-01
경기도,안성시,미양면,법전리,31220340,4155034000,4155034025,2025-04-01
경기도,안성시,미양면,용두리,31220340,4155034000,4155034026,2025-04-01
경기도,시흥시,시흥시,시흥시,31150,4139000000,4139000000,2025-04-01
경기도,시흥시,대야동,대야동,31150510,4139051000,4139010100,2025-04-01
경기도,포천시,영북면,영북면,31270390,4165039000,4165039000,2025-04-01
경기도,포천시,영북면,운천리,31270390,4165039000,4165039021,2025-04-01
경기도,포천시,영북면,자일리,31270390,4165039000,4165039022,2025-04-01
경기도,포천시,영북면,산정리,31270390,4165039000,4165039023,2025-04-01
경기도,구리시,교문1동,아천동,31120540,4131054100,4131010600,2025-04-01
경기도,화성시,정남면,괘랑리,31240430,4159041000,4159041022,2025-04-01
경기도,화성시,정남면,보통리,31240430,4159041000,4159041023,2025-04-01
경기도,의정부시,흥선동,가능동,31030670,4115061500,4115011000,2025-04-01
경기도,의정부시,녹양동,녹양동,31030640,4115062000,4115011100,2025-04-01
경기도,의정부시,고산동,고산동,31030721,4115063000,4115011200,2025-04-01
경기도,의정부시,고산동,산곡동,31030721,4115063000,4115011300,2025-04-01
경기도,용인시 처인구,원삼면,맹리,31191340,4146134000,4146134024,2025-04-01
경기도,용인시 처인구,원삼면,미평리,31191340,4146134000,4146134025,2025-04-01
경기도,용인시 처인구,원삼면,두창리,31191340,4146134000,4146134026,2025-04-01
경기도,용인시 처인구,원삼면,독성리,31191340,4146134000,4146134027,2025-04-01
경기도,포천시,내촌면,마명리,31270320,4165032000,4165032022,2025-04-01
경기도,성남시 중원구,성남동,성남동,31022510,4113351000,4113310100,2025-04-01
경기도,포천시,영북면,야미리,31270390,4165039000,4165039024,2025-04-01
경기도,김포시,양촌읍,대포리,31230130,4157025600,4157025625,2025-04-01
경기도,김포시,양촌읍,학운리,31230130,4157025600,4157025626,2025-04-01
경기도,안성시,죽산면,장원리,31220400,4155040000,4155040023,2025-04-01
경기도,안성시,죽산면,두현리,31220400,4155040000,4155040024,2025-04-01
경기도,안성시,죽산면,장능리,31220400,4155040000,4155040025,2025-04-01
경기도,안성시,죽산면,장계리,31220400,4155040000,4155040026,2025-04-01
경기도,안성시,죽산면,용설리,31220400,4155040000,4155040027,2025-04-01
경기도,안성시,죽산면,칠장리,31220400,4155040000,4155040028,2025-04-01
경기도,안성시,안성2동,서인동,31220520,4155052000,4155011700,2025-04-01
경기도,안성시,안성2동,석정동,31220520,4155052000,4155011800,2025-04-01
경기도,파주시,적성면,어유지리,31200370,4148037000,4148037021,2025-04-01
경기도,파주시,적성면,장좌리,31200370,4148037000,4148037022,2025-04-01
경기도,파주시,적성면,장현리,31200370,4148037000,4148037023,2025-04-01
경기도,이천시,마장면,표교리,31210340,4150034000,4150034027,2025-04-01
경기도,이천시,마장면,이치리,31210340,4150034000,4150034028,2025-04-01
경기도,이천시,마장면,각평리,31210340,4150034000,4150034029,2025-04-01
경기도,양평군,개군면,주읍리,31580410,4183041000,4183041031,2025-04-01
경기도,이천시,부발읍,신하리,31210120,4150025300,4150025328,2025-04-01
경기도,이천시,부발읍,가좌리,31210120,4150025300,4150025329,2025-04-01
경기도,이천시,부발읍,아미리,31210120,4150025300,4150025330,2025-04-01
경기도,이천시,부발읍,수정리,31210120,4150025300,4150025331,2025-04-01
경기도,이천시,부발읍,송온리,31210120,4150025300,4150025332,2025-04-01
경기도,평택시,현덕면,운정리,31070370,4122037000,4122037022,2025-04-01
경기도,평택시,현덕면,화양리,31070370,4122037000,4122037023,2025-04-01
경기도,평택시,현덕면,황산리,31070370,4122037000,4122037024,2025-04-01
경기도,부천시 오정구,원종1동,원종동,31053541,4119652000,4119610400,2025-04-01
경기도,부천시 오정구,성곡동,원종동,31053511,4119651000,4119610400,2025-04-01
경기도,평택시,현덕면,인광리,31070370,4122037000,4122037025,2025-04-01
경기도,평택시,현덕면,덕목리,31070370,4122037000,4122037026,2025-04-01
경기도,평택시,현덕면,신왕리,31070370,4122037000,4122037027,2025-04-01
경기도,평택시,현덕면,대안리,31070370,4122037000,4122037028,2025-04-01
경기도,평택시,현덕면,기산리,31070370,4122037000,4122037029,2025-04-01
경기도,평택시,현덕면,권관리,31070370,4122037000,4122037030,2025-04-01
경기도,평택시,현덕면,장수리,31070370,4122037000,4122037031,2025-04-01
경기도,평택시,현덕면,방축리,31070370,4122037000,4122037032,2025-04-01
경기도,양주시,양주1동,유양동,31260510,4163051000,4163010100,2025-04-01
경기도,양주시,양주1동,어둔동,31260510,4163051000,4163010200,2025-04-01
경기도,양주시,양주1동,산북동,31260510,4163051000,4163010500,2025-04-01
경기도,양주시,양주2동,광사동,31260520,4163052000,4163010600,2025-04-01
경기도,광주시,초월읍,쌍동리,31250120,4161025300,4161025322,2025-04-01
경기도,광주시,초월읍,산이리,31250120,4161025300,4161025323,2025-04-01
경기도,광주시,초월읍,늑현리,31250120,4161025300,4161025324,2025-04-01
경기도,광주시,초월읍,학동리,31250120,4161025300,4161025325,2025-04-01
경기도,광주시,초월읍,선동리,31250120,4161025300,4161025326,2025-04-01
경기도,광주시,초월읍,용수리,31250120,4161025300,4161025327,2025-04-01
경기도,광주시,초월읍,신월리,31250120,4161025300,4161025328,2025-04-01
경기도,광주시,초월읍,지월리,31250120,4161025300,4161025329,2025-04-01
경기도,안성시,양성면,삼암리,31220360,4155036000,4155036037,2025-04-01
경기도,안성시,양성면,방신리,31220360,4155036000,4155036038,2025-04-01
경기도,안성시,원곡면,원곡면,31220380,4155038000,4155038000,2025-04-01
경기도,안성시,원곡면,성은리,31220380,4155038000,4155038021,2025-04-01
경기도,안성시,원곡면,칠곡리,31220380,4155038000,4155038022,2025-04-01
경기도,안성시,원곡면,지문리,31220380,4155038000,4155038023,2025-04-01
경기도,안성시,원곡면,산하리,31220380,4155038000,4155038024,2025-04-01
경기도,안성시,원곡면,내가천리,31220380,4155038000,4155038025,2025-04-01
경기도,파주시,교하동,문발동,31200511,4148054000,4148011500,2025-04-01
경기도,파주시,교하동,송촌동,31200511,4148054000,4148011600,2025-04-01
경기도,파주시,운정5동,목동동,31200515,4148059000,4148011700,2025-04-01
경기도,파주시,운정2동,목동동,31200570,4148056000,4148011700,2025-04-01
경기도,파주시,교하동,하지석동,31200511,4148054000,4148011800,2025-04-01
경기도,광주시,곤지암읍,봉현리,31250140,4161025900,4161025924,2025-04-01
경기도,광주시,곤지암읍,부항리,31250140,4161025900,4161025925,2025-04-01
경기도,광주시,곤지암읍,이선리,31250140,4161025900,4161025926,2025-04-01
경기도,광주시,곤지암읍,만선리,31250140,4161025900,4161025927,2025-04-01
경기도,광주시,곤지암읍,유사리,31250140,4161025900,4161025928,2025-04-01
경기도,광주시,곤지암읍,삼합리,31250140,4161025900,4161025929,2025-04-01
경기도,시흥시,정왕본동,죽율동,31150640,4139058900,4139013300,2025-04-01
경기도,고양시 덕양구,흥도동,원흥동,31101511,4128153000,4128110400,2025-04-01
경기도,하남시,춘궁동,항동,31180590,4145059000,4145012100,2025-04-01
경기도,하남시,초이동,초일동,31180600,4145060000,4145012200,2025-04-01
경기도,광주시,탄벌동,회덕동,31250570,4161055000,4161010400,2025-04-01
경기도,광주시,탄벌동,목현동,31250570,4161055000,4161010600,2025-04-01
경기도,광주시,광남1동,삼동,31250580,4161056000,4161010700,2025-04-01
경기도,광주시,광남1동,중대동,31250580,4161056000,4161010800,2025-04-01
경기도,광주시,광남1동,직동,31250580,4161056000,4161010900,2025-04-01
경기도,광주시,광남1동,태전동,31250580,4161056000,4161011000,2025-04-01
경기도,광주시,광남1동,장지동,31250580,4161056000,4161011100,2025-04-01
경기도,광주시,경안동,역동,31250540,4161051000,4161011200,2025-04-01
경기도,광주시,광남1동,목동,31250580,4161056000,4161011300,2025-04-01
경기도,양평군,단월면,산음리,31580360,4183036000,4183036029,2025-04-01
경기도,안산시,안산시,안산시,31090,4127000000,4127000000,2025-04-01
경기도,안산시 상록구,안산시 상록구,안산시상록구,31091,4127100000,4127100000,2025-04-01
경기도,안산시 상록구,일동,일동,31091510,4127151000,4127110100,2025-04-01
경기도,안산시 상록구,이동,일동,31091740,4127151500,4127110100,2025-04-01
경기도,안산시 상록구,일동,이동,31091510,4127151000,4127110200,2025-04-01
경기도,화성시,장안면,독정리,31240390,4159037000,4159037024,2025-04-01
경기도,화성시,장안면,장안리,31240390,4159037000,4159037025,2025-04-01
경기도,화성시,장안면,덕다리,31240390,4159037000,4159037026,2025-04-01
경기도,화성시,장안면,사랑리,31240390,4159037000,4159037027,2025-04-01
경기도,광주시,쌍령동,쌍령동,31250560,4161054000,4161010200,2025-04-01
경기도,광주시,송정동,송정동,31250550,4161052000,4161010300,2025-04-01
경기도,광주시,남종면,검천리,31250360,4161035000,4161035026,2025-04-01
경기도,광주시,남종면,수청리,31250360,4161035000,4161035027,2025-04-01
경기도,이천시,모가면,송곡리,31210360,4150036000,4150036024,2025-04-01
경기도,용인시 처인구,백암면,고안리,31191350,4146135000,4146135024,2025-04-01
경기도,용인시 처인구,백암면,옥산리,31191350,4146135000,4146135025,2025-04-01
경기도,남양주시,오남읍,오남리,31130150,4136026200,4136026223,2025-04-01
경기도,평택시,원평동,통복동,31070600,4122060000,4122011400,2025-04-01
경기도,포천시,창수면,주원리,31270350,4165035000,4165035022,2025-04-01
경기도,이천시,대월면,대대리,31210350,4150035000,4150035027,2025-04-01
경기도,이천시,대월면,대흥리,31210350,4150035000,4150035028,2025-04-01
경기도,이천시,대월면,도리리,31210350,4150035000,4150035029,2025-04-01
경기도,이천시,대월면,구시리,31210350,4150035000,4150035030,2025-04-01
경기도,이천시,대월면,군량리,31210350,4150035000,4150035031,2025-04-01
경기도,이천시,대월면,송라리,31210350,4150035000,4150035032,2025-04-01
경기도,양평군,옥천면,아신리,31580340,4183034000,4183034024,2025-04-01
경기도,양평군,서종면,서종면,31580350,4183035000,4183035000,2025-04-01
경기도,포천시,창수면,가양리,31270350,4165035000,4165035023,2025-04-01
경기도,포천시,창수면,오가리,31270350,4165035000,4165035024,2025-04-01
경기도,포천시,창수면,고소성리,31270350,4165035000,4165035025,2025-04-01
경기도,포천시,창수면,운산리,31270350,4165035000,4165035026,2025-04-01
경기도,포천시,창수면,신흥리,31270350,4165035000,4165035027,2025-04-01
경기도,성남시 분당구,구미1동,동원동,31023720,4113566500,4113511300,2025-04-01
경기도,성남시 분당구,구미동,구미동,31023670,4113567000,4113511400,2025-04-01
경기도,성남시 분당구,구미1동,구미동,31023720,4113566500,4113511400,2025-04-01
경기도,성남시 분당구,운중동,운중동,31023680,4113568000,4113511500,2025-04-01
경기도,성남시 분당구,운중동,대장동,31023680,4113568000,4113511600,2025-04-01
경기도,성남시 분당구,운중동,석운동,31023680,4113568000,4113511700,2025-04-01
경기도,성남시 분당구,운중동,하산운동,31023680,4113568000,4113511800,2025-04-01
경기도,양평군,용문면,삼성리,31580400,4183040000,4183040023,2025-04-01
경기도,양평군,용문면,다문리,31580400,4183040000,4183040024,2025-04-01
경기도,양평군,용문면,연수리,31580400,4183040000,4183040025,2025-04-01
경기도,양평군,용문면,금곡리,31580400,4183040000,4183040026,2025-04-01
경기도,양평군,용문면,광탄리,31580400,4183040000,4183040027,2025-04-01
경기도,양평군,용문면,망능리,31580400,4183040000,4183040028,2025-04-01
경기도,양평군,용문면,중원리,31580400,4183040000,4183040029,2025-04-01
경기도,연천군,신서면,신서면,31550360,4180036000,4180036000,2025-04-01
경기도,성남시 분당구,정자1동,정자동,31023770,4113555000,4113510300,2025-04-01
경기도,성남시 분당구,정자2동,정자동,31023550,4113556000,4113510300,2025-04-01
경기도,성남시 분당구,정자3동,정자동,31023560,4113557000,4113510300,2025-04-01
경기도,성남시 분당구,서현1동,율동,31023580,4113558000,4113510400,2025-04-01
경기도,수원시 장안구,파장동,파장동,31011540,4111156000,4111112900,2025-04-01
경기도,수원시 장안구,정자3동,정자동,31011620,4111157300,4111113000,2025-04-01
경기도,수원시 장안구,정자2동,정자동,31011570,4111157200,4111113000,2025-04-01
경기도,용인시 처인구,포곡읍,마성리,31191110,4146125000,4146125025,2025-04-01
경기도,양평군,강상면,병산리,31580310,4183031000,4183031021,2025-04-01
경기도,이천시,설성면,설성면,31210370,4150037000,4150037000,2025-04-01
경기도,이천시,설성면,금당리,31210370,4150037000,4150037021,2025-04-01
경기도,이천시,설성면,장능리,31210370,4150037000,4150037022,2025-04-01
경기도,이천시,설성면,행죽리,31210370,4150037000,4150037023,2025-04-01
경기도,의왕시,고천동,오전동,31170510,4143051000,4143010500,2025-04-01
경기도,의왕시,오전동,오전동,31170530,4143053000,4143010500,2025-04-01
경기도,의왕시,청계동,학의동,31170560,4143056000,4143010600,2025-04-01
경기도,오산시,신장1동,내삼미동,31140571,4137054300,4137011000,2025-04-01
경기도,오산시,세마동,외삼미동,31140550,4137055000,4137011100,2025-04-01
경기도,오산시,세마동,양산동,31140550,4137055000,4137011200,2025-04-01
경기도,오산시,세마동,세교동,31140550,4137055000,4137011300,2025-04-01
경기도,오산시,세마동,지곶동,31140550,4137055000,4137011400,2025-04-01
경기도,오산시,세마동,서랑동,31140550,4137055000,4137011500,2025-04-01
경기도,오산시,초평동,서동,31140560,4137056000,4137011600,2025-04-01
경기도,오산시,초평동,벌음동,31140560,4137056000,4137011700,2025-04-01
경기도,양평군,강하면,운심리,31580320,4183032000,4183032021,2025-04-01
경기도,양평군,강하면,왕창리,31580320,4183032000,4183032022,2025-04-01
경기도,양평군,강하면,동오리,31580320,4183032000,4183032023,2025-04-01
경기도,양평군,강하면,항금리,31580320,4183032000,4183032024,2025-04-01
경기도,여주시,오학동,오금동,31280530,4167053000,4167012300,2025-04-01
경기도,여주시,가남읍,가남읍,31280110,4167025000,4167025000,2025-04-01
경기도,여주시,가남읍,태평리,31280110,4167025000,4167025021,2025-04-01
경기도,안성시,안성1동,발화동,31220510,4155051000,4155013200,2025-04-01
경기도,안성시,안성2동,중리동,31220520,4155052000,4155013300,2025-04-01
경기도,안성시,공도읍,공도읍,31220110,4155025000,4155025000,2025-04-01
경기도,안성시,공도읍,양기리,31220110,4155025000,4155025021,2025-04-01
경기도,안성시,공도읍,웅교리,31220110,4155025000,4155025022,2025-04-01
경기도,안성시,공도읍,신두리,31220110,4155025000,4155025023,2025-04-01
경기도,안성시,공도읍,중복리,31220110,4155025000,4155025024,2025-04-01
경기도,안성시,공도읍,용두리,31220110,4155025000,4155025025,2025-04-01
경기도,안성시,고삼면,월향리,31220420,4155042000,4155042027,2025-04-01
경기도,김포시,김포시,김포시,31230,4157000000,4157000000,2025-04-01
경기도,양평군,강하면,성덕리,31580320,4183032000,4183032025,2025-04-01
경기도,평택시,고덕면,당현리,31070330,4122033000,4122033021,2025-04-01
경기도,남양주시,다산2동,수석동,31130590,4136056500,4136010800,2025-04-01
경기도,양주시,장흥면,석현리,31260340,4163034000,4163034024,2025-04-01
경기도,양주시,장흥면,일영리,31260340,4163034000,4163034025,2025-04-01
경기도,양주시,장흥면,삼상리,31260340,4163034000,4163034026,2025-04-01
경기도,양주시,장흥면,삼하리,31260340,4163034000,4163034027,2025-04-01
경기도,포천시,포천시,포천시,31270,4165000000,4165000000,2025-04-01
경기도,포천시,포천동,신읍동,31270510,4165051000,4165010100,2025-04-01
경기도,포천시,포천동,어룡동,31270510,4165051000,4165010200,2025-04-01
경기도,포천시,선단동,자작동,31270520,4165052000,4165010300,2025-04-01
경기도,포천시,선단동,선단동,31270520,4165052000,4165010400,2025-04-01
경기도,남양주시,남양주시,남양주시,31130,4136000000,4136000000,2025-04-01
경기도,남양주시,호평동,호평동,31130510,4136051000,4136010100,2025-04-01
경기도,남양주시,평내동,평내동,31130520,4136052000,4136010200,2025-04-01
경기도,남양주시,금곡동,금곡동,31130530,4136053000,4136010300,2025-04-01
경기도,이천시,마장면,덕평리,31210340,4150034000,4150034030,2025-04-01
경기도,안산시 상록구,안산동,장하동,31091730,4127161000,4127111500,2025-04-01
경기도,안산시 단원구,안산시 단원구,안산시단원구,31092,4127300000,4127300000,2025-04-01
경기도,안산시 단원구,고잔동,고잔동,31092740,4127352500,4127310100,2025-04-01
경기도,안산시 단원구,호수동,고잔동,31092730,4127353500,4127310100,2025-04-01
경기도,안산시 단원구,중앙동,고잔동,31092750,4127353200,4127310100,2025-04-01
경기도,안산시 단원구,와동,와동,31092590,4127351000,4127310200,2025-04-01
경기도,안산시 단원구,신길동,신길동,31092770,4127356500,4127310300,2025-04-01
경기도,안산시 단원구,초지동,성곡동,31092660,4127357000,4127310400,2025-04-01
경기도,안산시 단원구,초지동,원시동,31092660,4127357000,4127310500,2025-04-01
경기도,안산시 단원구,초지동,목내동,31092660,4127357000,4127310600,2025-04-01
경기도,안산시 단원구,초지동,초지동,31092660,4127357000,4127310700,2025-04-01
경기도,여주시,북내면,신남리,31280370,4167036000,4167036022,2025-04-01
경기도,여주시,중앙동,가업동,31280520,4167052000,4167011000,2025-04-01
경기도,여주시,중앙동,연라동,31280520,4167052000,4167011100,2025-04-01
경기도,여주시,여흥동,상거동,31280510,4167051000,4167011200,2025-04-01
경기도,여주시,여흥동,하거동,31280510,4167051000,4167011300,2025-04-01
경기도,여주시,여흥동,삼교동,31280510,4167051000,4167011400,2025-04-01
경기도,여주시,여흥동,점봉동,31280510,4167051000,4167011500,2025-04-01
경기도,여주시,여흥동,능현동,31280510,4167051000,4167011600,2025-04-01
경기도,여주시,여흥동,멱곡동,31280510,4167051000,4167011700,2025-04-01
경기도,이천시,마장면,이평리,31210340,4150034000,4150034031,2025-04-01
경기도,이천시,마장면,해월리,31210340,4150034000,4150034032,2025-04-01
경기도,이천시,백사면,경사리,31210320,4150032000,4150032022,2025-04-01
경기도,이천시,백사면,도립리,31210320,4150032000,4150032023,2025-04-01
경기도,이천시,백사면,송말리,31210320,4150032000,4150032024,2025-04-01
경기도,이천시,백사면,신대리,31210320,4150032000,4150032025,2025-04-01
경기도,연천군,장남면,자작리,31550380,4180038000,4180038022,2025-04-01
경기도,연천군,장남면,판부리,31550380,4180038000,4180038023,2025-04-01
경기도,연천군,장남면,반정리,31550380,4180038000,4180038024,2025-04-01
경기도,연천군,장남면,고랑포리,31550380,4180038000,4180038025,2025-04-01
경기도,가평군,가평군,가평군,31570,4182000000,4182000000,2025-04-01
경기도,가평군,가평읍,가평읍,31570110,4182025000,4182025000,2025-04-01
경기도,가평군,가평읍,읍내리,31570110,4182025000,4182025021,2025-04-01
경기도,가평군,가평읍,대곡리,31570110,4182025000,4182025022,2025-04-01
경기도,가평군,가평읍,달전리,31570110,4182025000,4182025023,2025-04-01
경기도,여주시,세종대왕면,세종대왕면,31280390,4167034500,4167034500,2025-04-01
경기도,여주시,세종대왕면,번도리,31280390,4167034500,4167034521,2025-04-01
경기도,용인시 처인구,모현읍,매산리,31191120,4146125300,4146125325,2025-04-01
경기도,부천시 오정구,고강본동,고강동,31053521,4119654000,4119610500,2025-04-01
경기도,부천시 오정구,오정동,대장동,31053561,4119656000,4119610600,2025-04-01
경기도,여주시,여흥동,연양동,31280510,4167051000,4167011800,2025-04-01
경기도,여주시,여흥동,매룡동,31280510,4167051000,4167011900,2025-04-01
경기도,여주시,오학동,천송동,31280530,4167053000,4167012000,2025-04-01
경기도,여주시,오학동,오학동,31280530,4167053000,4167012100,2025-04-01
경기도,평택시,고덕면,해창리,31070330,4122033000,4122033025,2025-04-01
경기도,평택시,고덕면,궁리,31070330,4122033000,4122033026,2025-04-01
경기도,평택시,고덕면,동고리,31070330,4122033000,4122033027,2025-04-01
경기도,평택시,고덕면,방축리,31070330,4122033000,4122033028,2025-04-01
경기도,평택시,고덕면,여염리,31070330,4122033000,4122033029,2025-04-01
경기도,화성시,송산면,독지리,31240360,4159034000,4159034029,2025-04-01
경기도,화성시,송산면,마산리,31240360,4159034000,4159034030,2025-04-01
경기도,화성시,송산면,고포리,31240360,4159034000,4159034031,2025-04-01
경기도,고양시 덕양구,효자동,지축동,31101560,4128156000,4128110900,2025-04-01
경기도,포천시,군내면,좌의리,31270310,4165031000,4165031024,2025-04-01
경기도,포천시,군내면,명산리,31270310,4165031000,4165031025,2025-04-01
경기도,포천시,군내면,직두리,31270310,4165031000,4165031026,2025-04-01
경기도,파주시,장단면,선적리,31200390,4148039000,4148041024,2025-04-01
경기도,여주시,흥천면,외사리,31280330,4167032000,4167032025,2025-04-01
경기도,여주시,흥천면,상대리,31280330,4167032000,4167032026,2025-04-01
경기도,여주시,흥천면,다대리,31280330,4167032000,4167032027,2025-04-01
경기도,여주시,흥천면,하다리,31280330,4167032000,4167032028,2025-04-01
