grid_id,school_code,minutes,source
다사54a34a,S090003042,12.733333333333333,kakao_mobility
다사54a34a,S090003043,13.716666666666667,kakao_mobility
다사54a34a,S090003052,11.15,kakao_mobility
다사54a34a,S090003082,12.05,kakao_mobility
다사54a34a,S090007632,4.566666666666666,kakao_mobility
다사54a34a,S090007937,1.15,kakao_mobility
다사54a34b,S090003042,12.333333333333334,kakao_mobility
다사54a34b,S090003043,13.25,kakao_mobility
다사54a34b,S090003052,10.75,kakao_mobility
다사54a34b,S090003082,11.65,kakao_mobility
다사54a34b,S090007632,4.35,kakao_mobility
다사54a34b,S090007937,3.0833333333333335,kakao_mobility
다사54a35a,S090003042,15.2,kakao_mobility
다사54a35a,S090003043,13.65,kakao_mobility
다사54a35a,S090003052,10.633333333333333,kakao_mobility
다사54a35a,S090003082,13.133333333333333,kakao_mobility
다사54a35a,S090007632,6.883333333333334,kakao_mobility
다사54a35a,S090007937,6.45,kakao_mobility
다사54b34b,S090003042,9.066666666666666,kakao_mobility
다사54b34b,S090003043,10.233333333333333,kakao_mobility
다사54b34b,S090003052,7.916666666666667,kakao_mobility
다사54b34b,S090003082,8.583333333333334,kakao_mobility
다사54b34b,S090007632,2.3,kakao_mobility
다사54b34b,S090007937,5.15,kakao_mobility
다사54b35a,S090003042,14.233333333333333,kakao_mobility
다사54b35a,S090003043,12.733333333333333,kakao_mobility
다사54b35a,S090003052,10.383333333333333,kakao_mobility
다사54b35a,S090003082,12.2,kakao_mobility
다사54b35a,S090007632,6.616666666666666,kakao_mobility
다사54b35a,S090007937,6.116666666666666,kakao_mobility
다사54b35b,S090003042,10.683333333333334,kakao_mobility
다사54b35b,S090003043,9.183333333333334,kakao_mobility
다사54b35b,S090003052,7.033333333333333,kakao_mobility
다사54b35b,S090003082,8.7,kakao_mobility
다사54b35b,S090007632,7.433333333333334,kakao_mobility
다사54b35b,S090007937,6.383333333333334,kakao_mobility
다사54b36a,S090003042,8.916666666666666,kakao_mobility
다사54b36a,S090003043,7.433333333333334,kakao_mobility
다사54b36a,S090003052,5.483333333333333,kakao_mobility
다사54b36a,S090003082,6.916666666666667,kakao_mobility
다사54b36a,S090007632,9.233333333333333,kakao_mobility
다사54b36a,S090007937,8.15,kakao_mobility
다사54b36b,S090003042,8.566666666666666,kakao_mobility
다사54b36b,S090003043,8.933333333333334,kakao_mobility
다사54b36b,S090003052,6.866666666666666,kakao_mobility
다사54b36b,S090003082,8.416666666666666,kakao_mobility
