year,sigungu_name,dong_name,num_establishments,num_employees
2020,의정부시,송산1동,3216,13456.0
2020,의정부시,송산2동,2367,5834.0
2020,의정부시,송산3동,3032,10927.0
2020,의정부시,신곡1동,2436,5774.0
2020,의정부시,신곡2동,3773,10335.0
2020,의정부시,의정부1동,7160,18970.0
2020,의정부시,의정부2동,5257,19438.0
2020,의정부시,자금동,2756,12272.0
2020,의정부시,장암동,1129,3487.0
2020,의정부시,호원1동,2208,7594.0
2020,의정부시,호원2동,2171,6113.0
2020,의정부시,흥선동,1668,5230.0
2020,이천시,관고동,1664,5956.0
2020,이천시,대월면,1257,6526.0
2020,이천시,마장면,2359,17129.0
2020,이천시,모가면,902,4779.0
2020,이천시,백사면,1177,5097.0
2020,이천시,부발읍,3654,42895.0
2020,이천시,설성면,1553,3610.0
2020,이천시,신둔면,1890,7350.0
2020,이천시,율면,731,1468.0
2020,이천시,장호원읍,1727,4817.0
2020,이천시,중리동,2586,12634.0
2020,이천시,증포동,3325,9053.0
2020,이천시,창전동,3338,7851.0
2020,이천시,호법면,1559,7525.0
2020,파주시,광탄면,3294,13902.0
2020,파주시,교하동,7562,35891.0
2020,파주시,군내면,58,216.0
2020,파주시,금촌1동,5321,15634.0
2020,파주시,금촌2동,2954,8845.0
2020,파주시,금촌3동,2036,6874.0
2020,파주시,문산읍,4397,14852.0
2020,파주시,법원읍,1500,6443.0
2020,파주시,운정1동,3693,11311.0
2020,파주시,운정2동,2996,7392.0
2020,파주시,운정3동,5109,15846.0
2020,파주시,월롱면,2792,30119.0
2020,파주시,장단면,6,77.0
2020,파주시,적성면,1181,3398.0
2020,파주시,조리읍,4170,14468.0
2020,파주시,진동면,10,20.0
2020,파주시,탄현면,3925,17780.0
2020,파주시,파주읍,1883,9619.0
2020,파주시,파평면,572,2230.0
2020,평택시,고덕면,2065,16177.0
2020,평택시,비전1동,6844,24408.0
2020,평택시,비전2동,3368,13652.0
2020,평택시,서정동,2899,8267.0
2020,평택시,서탄면,1899,12825.0
2020,평택시,세교동,2354,11963.0
2020,평택시,송북동,2108,5844.0
2020,평택시,송탄동,2818,19798.0
2020,평택시,신장1동,546,1321.0
2020,평택시,신장2동,1040,2016.0
2020,평택시,신평동,5671,19086.0
2020,평택시,안중읍,4420,14389.0
2020,평택시,오성면,977,5223.0
2020,평택시,용이동,1388,4447.0
2020,평택시,원평동,1104,3920.0
2020,평택시,중앙동,3778,13499.0
2020,평택시,지산동,1035,3348.0
2020,평택시,진위면,2057,24914.0
2020,평택시,청북읍,3425,22015.0
2020,평택시,통복동,1439,3103.0
2020,평택시,팽성읍,3095,11707.0
2020,평택시,포승읍,4627,30463.0
2020,평택시,현덕면,734,1763.0
2020,포천시,가산면,4022,17353.0
2020,포천시,관인면,276,755.0
2020,포천시,군내면,2120,9931.0
2020,포천시,내촌면,1953,8627.0
2020,포천시,선단동,2569,12367.0
2020,포천시,소흘읍,6790,22113.0
2020,포천시,신북면,1621,8512.0
2020,포천시,영북면,1046,2689.0
2020,포천시,영중면,2239,5188.0
2020,포천시,이동면,663,1900.0
2020,포천시,일동면,1186,3418.0
2020,포천시,창수면,668,1955.0
2020,포천시,포천동,2543,8429.0
2020,포천시,화현면,415,2498.0
2020,하남시,감북동,1432,6584.0
2020,하남시,감일동,620,2364.0
2020,하남시,덕풍1동,1007,2143.0
2020,하남시,덕풍2동,1311,3076.0
2020,하남시,덕풍3동,3309,12054.0
2020,하남시,미사1동,3846,10417.0
2020,하남시,미사2동,2238,6144.0
2020,하남시,신장1동,1168,2693.0
2020,하남시,신장2동,3796,12377.0
2020,하남시,위례동,704,1949.0
2020,하남시,천현동,3067,12851.0
2020,하남시,초이동,1910,7989.0
2020,하남시,춘궁동,2225,8414.0
2020,하남시,풍산동,4820,17122.0
2020,화성시,기배동,1601,6410.0
2020,화성시,남양읍,6115,41750.0
2020,화성시,동탄1동,5903,30619.0
2020,화성시,동탄2동,1515,6165.0
2020,화성시,동탄3동,2323,8770.0
2020,화성시,동탄4동,1776,5451.0
2020,화성시,동탄5동,7453,27129.0
2020,화성시,동탄6동,3831,25265.0
2020,화성시,동탄7동,3323,14215.0
2020,화성시,동탄8동,1065,3693.0
2020,화성시,마도면,3111,19546.0
2020,화성시,매송면,1042,3208.0
2020,화성시,반월동,2587,56806.0
2020,화성시,병점1동,1928,5936.0
2020,화성시,병점2동,1527,4594.0
2020,화성시,봉담읍,9253,35571.0
2020,화성시,비봉면,2140,10626.0
2020,화성시,새솔동,948,2245.0
2020,화성시,서신면,2111,9385.0
2020,화성시,송산면,2609,9211.0
2020,화성시,양감면,2832,17230.0
2020,화성시,우정읍,3076,28496.0
2020,화성시,장안면,3910,24034.0
2020,화성시,정남면,6738,31716.0
2020,화성시,진안동,4830,17559.0
2020,화성시,팔탄면,8051,41002.0
2020,화성시,향남읍,10427,50847.0
2020,화성시,화산동,2936,12184.0
