year,dong_code,sido_name,sigungu_name,dong_name,population
2020,4421037000,충청남도,서산시,음암면,9463
2020,4421038000,충청남도,서산시,운산면,5133
2020,4421039000,충청남도,서산시,해미면,7418
2020,4421040000,충청남도,서산시,고북면,6367
2020,4421051000,충청남도,서산시,부춘동,19545
2020,4421052500,충청남도,서산시,동문1동,19034
2020,4421053500,충청남도,서산시,동문2동,8998
2020,4421054000,충청남도,서산시,수석동,16337
2020,4421055000,충청남도,서산시,석남동,29611
2020,4423025000,충청남도,논산시,강경읍,8375
2020,4423025300,충청남도,논산시,연무읍,13732
2020,4423031000,충청남도,논산시,성동면,4173
2020,4423032000,충청남도,논산시,광석면,4243
2020,4423033000,충청남도,논산시,노성면,3020
2020,4423034000,충청남도,논산시,상월면,3622
2020,4423035000,충청남도,논산시,부적면,3576
2020,4423036000,충청남도,논산시,연산면,6137
2020,4423038000,충청남도,논산시,벌곡면,2477
2020,4423039000,충청남도,논산시,양촌면,6217
2020,4423040000,충청남도,논산시,가야곡면,3439
2020,4423041000,충청남도,논산시,은진면,3978
2020,4423042000,충청남도,논산시,채운면,2274
2020,4423051000,충청남도,논산시,취암동,35004
2020,4423052000,충청남도,논산시,부창동,16408
2020,4425031000,충청남도,계룡시,두마면,7076
2020,4425031500,충청남도,계룡시,엄사면,18498
2020,4425033000,충청남도,계룡시,신도안면,8630
2020,4425051000,충청남도,계룡시,금암동,8618
2020,4427025000,충청남도,당진시,합덕읍,9099
2020,4427025300,충청남도,당진시,송악읍,30259
2020,4427031000,충청남도,당진시,고대면,5498
2020,4427032000,충청남도,당진시,석문면,9701
2020,4427033000,충청남도,당진시,대호지면,2434
2020,4427034000,충청남도,당진시,정미면,3679
2020,4427035000,충청남도,당진시,면천면,3584
2020,4427036000,충청남도,당진시,순성면,5122
2020,4427037000,충청남도,당진시,우강면,5177
2020,4427038000,충청남도,당진시,신평면,15814
2020,4427039000,충청남도,당진시,송산면,11914
2020,4427051000,충청남도,당진시,당진1동,24406
2020,4427052000,충청남도,당진시,당진2동,21178
2020,4427053000,충청남도,당진시,당진3동,18384
2020,4471025000,충청남도,금산군,금산읍,22858
2020,4471031000,충청남도,금산군,금성면,3320
2020,4471032000,충청남도,금산군,제원면,2841
2020,4471033000,충청남도,금산군,부리면,2462
2020,4471034000,충청남도,금산군,군북면,2527
2020,4471035000,충청남도,금산군,남일면,2871
2020,4471036000,충청남도,금산군,남이면,2154
2020,4471037000,충청남도,금산군,진산면,3213
2020,4471038000,충청남도,금산군,복수면,3072
2020,4471039000,충청남도,금산군,추부면,6095
2020,4476025000,충청남도,부여군,부여읍,20330
2020,4476031000,충청남도,부여군,규암면,12027
2020,4476032000,충청남도,부여군,은산면,3780
2020,4476033000,충청남도,부여군,외산면,2382
2020,4476034000,충청남도,부여군,내산면,1555
2020,4476035000,충청남도,부여군,구룡면,2378
2020,4476036000,충청남도,부여군,홍산면,2901
2020,4476037000,충청남도,부여군,옥산면,1427
2020,4476038000,충청남도,부여군,남면,1853
2020,4476039000,충청남도,부여군,충화면,1138
2020,4476040000,충청남도,부여군,양화면,1688
2020,4476041000,충청남도,부여군,임천면,2899
2020,4476042000,충청남도,부여군,장암면,2763
2020,4476043000,충청남도,부여군,세도면,3174
2020,4476044000,충청남도,부여군,석성면,2923
2020,4476045000,충청남도,부여군,초촌면,2136
2020,4477025000,충청남도,서천군,장항읍,11126
2020,4477025300,충청남도,서천군,서천읍,13744
2020,4477031000,충청남도,서천군,마서면,4939
2020,4477032000,충청남도,서천군,화양면,2264
2020,4477033000,충청남도,서천군,기산면,1674
2020,4477034000,충청남도,서천군,한산면,2540
2020,4477035000,충청남도,서천군,마산면,1494
2020,4477036000,충청남도,서천군,시초면,1286
2020,4477037000,충청남도,서천군,문산면,1262
2020,4477038000,충청남도,서천군,판교면,2135
2020,4477039000,충청남도,서천군,종천면,2049
2020,4477040000,충청남도,서천군,비인면,2950
2020,4477041000,충청남도,서천군,서면,4403
2020,4479025000,충청남도,청양군,청양읍,10023
2020,4479031000,충청남도,청양군,운곡면,2162
2020,4479032000,충청남도,청양군,대치면,2276
2020,4479033000,충청남도,청양군,정산면,3598
2020,4479034000,충청남도,청양군,목면,1532
2020,4479035000,충청남도,청양군,청남면,1927
2020,4479036000,충청남도,청양군,장평면,2335
2020,4479037000,충청남도,청양군,남양면,2767
2020,4479038000,충청남도,청양군,화성면,2200
2020,4479039000,충청남도,청양군,비봉면,2128
2020,4480025000,충청남도,홍성군,홍성읍,38232
2020,4480025300,충청남도,홍성군,광천읍,8520
2020,4480025600,충청남도,홍성군,홍북읍,28834
2020,4480032000,충청남도,홍성군,금마면,3500
2020,4480033000,충청남도,홍성군,홍동면,3432
2020,4480034000,충청남도,홍성군,장곡면,2919
2020,4480035000,충청남도,홍성군,은하면,2311
2020,4480036000,충청남도,홍성군,결성면,2103
2020,4480037000,충청남도,홍성군,서부면,3252
2020,4480038000,충청남도,홍성군,갈산면,3533
2020,4480039000,충청남도,홍성군,구항면,3466
2020,4481025000,충청남도,예산군,예산읍,33401
2020,4481025300,충청남도,예산군,삽교읍,9955
2020,4481031000,충청남도,예산군,대술면,2470
2020,4481032000,충청남도,예산군,신양면,3057
2020,4481033000,충청남도,예산군,광시면,3184
2020,4481034000,충청남도,예산군,대흥면,1769
2020,4481035000,충청남도,예산군,응봉면,2537
2020,4481036000,충청남도,예산군,덕산면,6677
2020,4481037000,충청남도,예산군,봉산면,2502
2020,4481038000,충청남도,예산군,고덕면,4545
2020,4481039000,충청남도,예산군,신암면,3533
2020,4481040000,충청남도,예산군,오가면,4454
2020,4482525000,충청남도,태안군,태안읍,29525
2020,4482525300,충청남도,태안군,안면읍,8601
2020,4482531000,충청남도,태안군,고남면,2386
2020,4482532000,충청남도,태안군,남면,4312
2020,4482533000,충청남도,태안군,근흥면,5358
2020,4482534000,충청남도,태안군,소원면,5340
2020,4482535000,충청남도,태안군,원북면,4411
2020,4482536000,충청남도,태안군,이원면,2281
2020,4511151000,전라북도,전주시 완산구,중앙동,7597
2020,4511153000,전라북도,전주시 완산구,풍남동,4243
2020,4511160500,전라북도,전주시 완산구,노송동,12535
2020,4511163500,전라북도,전주시 완산구,완산동,4914
2020,4511165000,전라북도,전주시 완산구,동서학동,6446
2020,4511166000,전라북도,전주시 완산구,서서학동,8765
2020,4511167100,전라북도,전주시 완산구,중화산1동,14675
2020,4511167200,전라북도,전주시 완산구,중화산2동,19608
2020,4511168000,전라북도,전주시 완산구,서신동,41431
2020,4511169100,전라북도,전주시 완산구,평화1동,12903
2020,4511169200,전라북도,전주시 완산구,평화2동,46396
2020,4511170100,전라북도,전주시 완산구,삼천1동,11783
2020,4511170200,전라북도,전주시 완산구,삼천2동,13529
2020,4511170300,전라북도,전주시 완산구,삼천3동,22337
2020,4511171100,전라북도,전주시 완산구,효자1동,11089
2020,4511171200,전라북도,전주시 완산구,효자2동,10295
2020,4511171300,전라북도,전주시 완산구,효자3동,14850
2020,4511171400,전라북도,전주시 완산구,효자4동,39796
2020,4511173000,전라북도,전주시 완산구,효자5동,36526
2020,4511352500,전라북도,전주시 덕진구,진북동,14373
2020,4511354000,전라북도,전주시 덕진구,인후1동,18551
2020,4511355000,전라북도,전주시 덕진구,인후2동,11459
2020,4511356000,전라북도,전주시 덕진구,인후3동,32411
2020,4511357000,전라북도,전주시 덕진구,덕진동,20230
2020,4511358000,전라북도,전주시 덕진구,금암1동,7654
2020,4511359000,전라북도,전주시 덕진구,금암2동,9982
2020,4511360000,전라북도,전주시 덕진구,팔복동,7691
2020,4511361100,전라북도,전주시 덕진구,우아1동,9743
2020,4511361200,전라북도,전주시 덕진구,우아2동,14573
2020,4511362000,전라북도,전주시 덕진구,호성동,20644
2020,4511364100,전라북도,전주시 덕진구,송천1동,60980
2020,4511364200,전라북도,전주시 덕진구,송천2동,26746
2020,4511365000,전라북도,전주시 덕진구,조촌동,12524
2020,4511366500,전라북도,전주시 덕진구,여의동,30597
2020,4511367000,전라북도,전주시 덕진구,혁신동,19556
2020,4513025000,전라북도,군산시,옥구읍,3184
2020,4513031000,전라북도,군산시,옥산면,4720
2020,4513032000,전라북도,군산시,회현면,3454
2020,4513033000,전라북도,군산시,임피면,2677
2020,4513034000,전라북도,군산시,서수면,2589
2020,4513035000,전라북도,군산시,대야면,5043
2020,4513036000,전라북도,군산시,개정면,3021
2020,4513037000,전라북도,군산시,성산면,2903
2020,4513038000,전라북도,군산시,나포면,2224
2020,4513039000,전라북도,군산시,옥도면,3394
2020,4513040000,전라북도,군산시,옥서면,3039
2020,4513051500,전라북도,군산시,해신동,2406
2020,4513053000,전라북도,군산시,월명동,5547
2020,4513055000,전라북도,군산시,신풍동,7186
2020,4513056000,전라북도,군산시,삼학동,5705
2020,4513060500,전라북도,군산시,중앙동,4466
2020,4513064000,전라북도,군산시,흥남동,12805
2020,4513065000,전라북도,군산시,조촌동,22238
2020,4513066000,전라북도,군산시,경암동,7511
2020,4513067000,전라북도,군산시,구암동,7753
2020,4513068000,전라북도,군산시,개정동,2878
2020,4513069000,전라북도,군산시,수송동,55353
2020,4513070100,전라북도,군산시,나운1동,12699
2020,4513070200,전라북도,군산시,나운2동,23838
2020,4513070300,전라북도,군산시,나운3동,32345
2020,4513071000,전라북도,군산시,소룡동,16755
2020,4513072000,전라북도,군산시,미성동,12126
2020,4514025000,전라북도,익산시,함열읍,6960
2020,4514031000,전라북도,익산시,오산면,7892
2020,4514032000,전라북도,익산시,황등면,7186
2020,4514033000,전라북도,익산시,함라면,2324
2020,4514034000,전라북도,익산시,웅포면,1576
2020,4514035000,전라북도,익산시,성당면,1940
2020,4514036000,전라북도,익산시,용안면,2671
2020,4514037000,전라북도,익산시,낭산면,3109
2020,4514038000,전라북도,익산시,망성면,3007
2020,4514039000,전라북도,익산시,여산면,3357
2020,4514040000,전라북도,익산시,금마면,5295
2020,4514041000,전라북도,익산시,왕궁면,4409
2020,4514042000,전라북도,익산시,춘포면,4597
2020,4514043000,전라북도,익산시,삼기면,2612
2020,4514044000,전라북도,익산시,용동면,1578
2020,4514052000,전라북도,익산시,중앙동,3468
2020,4514053000,전라북도,익산시,평화동,4867
2020,4514056000,전라북도,익산시,인화동,7093
2020,4514057000,전라북도,익산시,동산동,22766
2020,4514058000,전라북도,익산시,마동,9488
2020,4514059500,전라북도,익산시,남중동,11687
2020,4514061000,전라북도,익산시,모현동,38469
2020,4514062000,전라북도,익산시,송학동,8559
2020,4514064600,전라북도,익산시,영등1동,23388
2020,4514064700,전라북도,익산시,영등2동,14463
2020,4514065200,전라북도,익산시,어양동,25428
2020,4514065600,전라북도,익산시,신동,15622
2020,4514067000,전라북도,익산시,팔봉동,6719
2020,4514069000,전라북도,익산시,삼성동,31746
2020,4518025000,전라북도,정읍시,신태인읍,5566
2020,4518031000,전라북도,정읍시,북면,4276
2020,4518032000,전라북도,정읍시,입암면,2860
2020,4518033000,전라북도,정읍시,소성면,2080
2020,4518034000,전라북도,정읍시,고부면,2811
2020,4518035000,전라북도,정읍시,영원면,1798
2020,4518036000,전라북도,정읍시,덕천면,1807
2020,4518037000,전라북도,정읍시,이평면,2105
2020,4518038000,전라북도,정읍시,정우면,2603
2020,4518039000,전라북도,정읍시,태인면,3456
2020,4518040000,전라북도,정읍시,감곡면,2784
2020,4518041000,전라북도,정읍시,옹동면,1692
2020,4518042000,전라북도,정읍시,칠보면,2343
2020,4518043000,전라북도,정읍시,산내면,1222
2020,4518044000,전라북도,정읍시,산외면,2128
2020,4518051000,전라북도,정읍시,수성동,17567
2020,4518052000,전라북도,정읍시,장명동,3017
2020,4518053500,전라북도,정읍시,내장상동,20544
2020,4518054500,전라북도,정읍시,시기동,3405
2020,4518056500,전라북도,정읍시,초산동,10404
2020,4518057000,전라북도,정읍시,연지동,6011
2020,4518058000,전라북도,정읍시,농소동,4133
2020,4518059500,전라북도,정읍시,상교동,3896
2020,4519025000,전라북도,남원시,운봉읍,3840
2020,4519031000,전라북도,남원시,주천면,2631
2020,4519032000,전라북도,남원시,수지면,1146
2020,4519033000,전라북도,남원시,송동면,2045
2020,4519034000,전라북도,남원시,주생면,1833
2020,4519035000,전라북도,남원시,금지면,2301
2020,4519036000,전라북도,남원시,대강면,1623
2020,4519037000,전라북도,남원시,대산면,1656
2020,4519038000,전라북도,남원시,사매면,1511
2020,4519039000,전라북도,남원시,덕과면,1002
2020,4519040000,전라북도,남원시,보절면,1528
2020,4519041000,전라북도,남원시,산동면,1872
2020,4519042000,전라북도,남원시,이백면,2282
2020,4519045000,전라북도,남원시,아영면,1915
2020,4519046000,전라북도,남원시,산내면,2111
2020,4519047000,전라북도,남원시,인월면,2730
2020,4519051000,전라북도,남원시,동충동,3489
2020,4519052000,전라북도,남원시,죽항동,3379
2020,4519054000,전라북도,남원시,노암동,6219
2020,4519055000,전라북도,남원시,금동,6794
2020,4519056000,전라북도,남원시,왕정동,4120
2020,4519057000,전라북도,남원시,향교동,7187
2020,4519059000,전라북도,남원시,도통동,17448
2020,4521025000,전라북도,김제시,만경읍,2665
2020,4521032000,전라북도,김제시,죽산면,2497
2020,4521033000,전라북도,김제시,백산면,2553
2020,4521034000,전라북도,김제시,용지면,3593
2020,4521035000,전라북도,김제시,백구면,3856
2020,4521036000,전라북도,김제시,부량면,1343
2020,4521038000,전라북도,김제시,공덕면,2541
2020,4521039000,전라북도,김제시,청하면,1785
2020,4521040000,전라북도,김제시,성덕면,1810
2020,4521041000,전라북도,김제시,진봉면,2654
2020,4521042000,전라북도,김제시,금구면,4992
2020,4521043000,전라북도,김제시,봉남면,2237
2020,4521044000,전라북도,김제시,황산면,1898
2020,4521045000,전라북도,김제시,금산면,4621
2020,4521046000,전라북도,김제시,광활면,1359
2020,4521051000,전라북도,김제시,요촌동,11241
2020,4521052000,전라북도,김제시,신풍동,12649
2020,4521054000,전라북도,김제시,검산동,11557
2020,4521058000,전라북도,김제시,교월동,6599
2020,4571025000,전라북도,완주군,삼례읍,14302
2020,4571025300,전라북도,완주군,봉동읍,26030
2020,4571025600,전라북도,완주군,용진읍,7168
2020,4571032000,전라북도,완주군,상관면,4393
2020,4571033000,전라북도,완주군,이서면,14342
2020,4571034000,전라북도,완주군,소양면,6198
2020,4571035000,전라북도,완주군,구이면,5804
2020,4571036000,전라북도,완주군,고산면,4724
2020,4571037000,전라북도,완주군,비봉면,1913
2020,4571038000,전라북도,완주군,운주면,1947
2020,4571039000,전라북도,완주군,화산면,2733
2020,4571040000,전라북도,완주군,동상면,1084
2020,4571041000,전라북도,완주군,경천면,971
2020,4572025000,전라북도,진안군,진안읍,10139
2020,4572031000,전라북도,진안군,용담면,836
2020,4572032000,전라북도,진안군,안천면,1096
2020,4572033000,전라북도,진안군,동향면,1400
2020,4572034000,전라북도,진안군,상전면,885
2020,4572035000,전라북도,진안군,백운면,1950
2020,4572036000,전라북도,진안군,성수면,1792
2020,4572037000,전라북도,진안군,마령면,1870
2020,4572038000,전라북도,진안군,부귀면,2860
2020,4572039000,전라북도,진안군,정천면,1073
2020,4572040000,전라북도,진안군,주천면,1493
2020,4573025000,전라북도,무주군,무주읍,9442
2020,4573031000,전라북도,무주군,무풍면,2254
2020,4573032000,전라북도,무주군,설천면,4052
2020,4573033000,전라북도,무주군,적상면,2618
2020,4573034000,전라북도,무주군,안성면,4258
2020,4573035000,전라북도,무주군,부남면,1412
2020,4574025000,전라북도,장수군,장수읍,7406
2020,4574031000,전라북도,장수군,산서면,2089
2020,4574032000,전라북도,장수군,번암면,2318
2020,4574033500,전라북도,장수군,장계면,4429
2020,4574034000,전라북도,장수군,천천면,2107
2020,4574035000,전라북도,장수군,계남면,2160
2020,4574036000,전라북도,장수군,계북면,1576
2020,4575025000,전라북도,임실군,임실읍,7447
2020,4575031000,전라북도,임실군,청웅면,1302
2020,4575032000,전라북도,임실군,운암면,1613
2020,4575033000,전라북도,임실군,신평면,1454
2020,4575034000,전라북도,임실군,성수면,1683
2020,4575035500,전라북도,임실군,오수면,3727
2020,4575036000,전라북도,임실군,신덕면,1305
2020,4575037000,전라북도,임실군,삼계면,1522
2020,4575038000,전라북도,임실군,관촌면,3343
2020,4575039000,전라북도,임실군,강진면,1541
2020,4575040000,전라북도,임실군,덕치면,1169
2020,4575041000,전라북도,임실군,지사면,1208
2020,4577025000,전라북도,순창군,순창읍,10308
2020,4577031000,전라북도,순창군,인계면,1565
2020,4577032000,전라북도,순창군,동계면,2023
2020,4577033000,전라북도,순창군,풍산면,1730
2020,4577034000,전라북도,순창군,금과면,1760
2020,4577035000,전라북도,순창군,팔덕면,1426
2020,4577036000,전라북도,순창군,쌍치면,1978
2020,4577037000,전라북도,순창군,복흥면,2210
2020,4577038000,전라북도,순창군,적성면,1311
2020,4577039000,전라북도,순창군,유등면,1143
2020,4577040000,전라북도,순창군,구림면,2356
2020,4579025000,전라북도,고창군,고창읍,21394
2020,4579031000,전라북도,고창군,고수면,2246
2020,4579032000,전라북도,고창군,아산면,2672
2020,4579033000,전라북도,고창군,무장면,2795
2020,4579034000,전라북도,고창군,공음면,2525
2020,4579035000,전라북도,고창군,상하면,2435
2020,4579036000,전라북도,고창군,해리면,2807
2020,4579037000,전라북도,고창군,성송면,1814
2020,4579038000,전라북도,고창군,대산면,3337
2020,4579039000,전라북도,고창군,심원면,2519
2020,4579040000,전라북도,고창군,흥덕면,3114
2020,4579041000,전라북도,고창군,성내면,1971
2020,4579042000,전라북도,고창군,신림면,2252
2020,4579043000,전라북도,고창군,부안면,2648
2020,4580025000,전라북도,부안군,부안읍,21003
2020,4580031000,전라북도,부안군,주산면,1969
2020,4580032000,전라북도,부안군,동진면,2891
2020,4580033000,전라북도,부안군,행안면,2244
2020,4580034000,전라북도,부안군,계화면,3440
2020,4580035000,전라북도,부안군,보안면,2462
2020,4580036000,전라북도,부안군,변산면,4526
2020,4580037000,전라북도,부안군,진서면,2315
2020,4580038000,전라북도,부안군,백산면,2585
2020,4580039000,전라북도,부안군,상서면,2223
2020,4580040000,전라북도,부안군,하서면,2691
2020,4580041000,전라북도,부안군,줄포면,2635
2020,4580042000,전라북도,부안군,위도면,1156
2020,4611051000,전라남도,목포시,용당1동,10764
2020,4611052000,전라남도,목포시,용당2동,5252
2020,4611053500,전라남도,목포시,연동,4712
2020,4611054500,전라남도,목포시,산정동,8643
2020,4611055400,전라남도,목포시,연산동,9817
2020,4611055800,전라남도,목포시,원산동,13240
2020,4611056500,전라남도,목포시,대성동,5195
2020,4611059500,전라남도,목포시,목원동,7850
2020,4611064000,전라남도,목포시,동명동,5551
2020,4611064500,전라남도,목포시,삼학동,6153
2020,4611065500,전라남도,목포시,만호동,2988
2020,4611066000,전라남도,목포시,유달동,4449
2020,4611069500,전라남도,목포시,죽교동,3249
2020,4611070500,전라남도,목포시,북항동,9461
2020,4611074500,전라남도,목포시,용해동,17444
2020,4611075000,전라남도,목포시,이로동,10878
2020,4611075600,전라남도,목포시,상동,20957
2020,4611075700,전라남도,목포시,하당동,11916
2020,4611075800,전라남도,목포시,신흥동,16787
2020,4611078000,전라남도,목포시,삼향동,4877
2020,4611079000,전라남도,목포시,옥암동,11512
2020,4611080000,전라남도,목포시,부흥동,8896
2020,4611081000,전라남도,목포시,부주동,23453
2020,4613025000,전라남도,여수시,돌산읍,2709
2020,4613025100,전라남도,여수시,돌산읍우두출장소,8590
2020,4613025200,전라남도,여수시,돌산읍죽포출장소,1930
2020,4613031000,전라남도,여수시,소라면,20426
2020,4613032000,전라남도,여수시,율촌면,6292
2020,4613033000,전라남도,여수시,화양면,6518
2020,4613034000,전라남도,여수시,남면,2846
2020,4613035000,전라남도,여수시,화정면,1339
2020,4613035600,전라남도,여수시,화정면개도출장소,828
2020,4613036000,전라남도,여수시,삼산면,2062
2020,4613051500,전라남도,여수시,동문동,4657
2020,4613053500,전라남도,여수시,한려동,3223
2020,4613057000,전라남도,여수시,중앙동,4452
2020,4613060000,전라남도,여수시,충무동,4050
2020,4613062500,전라남도,여수시,광림동,6220
2020,4613063500,전라남도,여수시,서강동,3826
2020,4613065500,전라남도,여수시,대교동,5470
2020,4613067000,전라남도,여수시,국동,11605
2020,4613068500,전라남도,여수시,월호동,6983
2020,4613070000,전라남도,여수시,여서동,18844
2020,4613071000,전라남도,여수시,문수동,21241
2020,4613073000,전라남도,여수시,미평동,11860
2020,4613074000,전라남도,여수시,둔덕동,10335
2020,4613076500,전라남도,여수시,만덕동,10499
2020,4613078000,전라남도,여수시,쌍봉동,32672
2020,4613079000,전라남도,여수시,시전동,37425
2020,4613080000,전라남도,여수시,여천동,21519
2020,4613081000,전라남도,여수시,주삼동,8196
2020,4613082000,전라남도,여수시,삼일동,2434
2020,4613083000,전라남도,여수시,묘도동,1191
2020,4615025000,전라남도,순천시,승주읍,2750
2020,4615031000,전라남도,순천시,해룡면,4615
2020,4615031500,전라남도,순천시,해룡면상삼출장소,18239
2020,4615031600,전라남도,순천시,해룡면신대출장소,32660
2020,4615032000,전라남도,순천시,서면,12103
2020,4615033000,전라남도,순천시,황전면,2941
2020,4615034000,전라남도,순천시,월등면,1797
2020,4615035000,전라남도,순천시,주암면,3182
2020,4615036000,전라남도,순천시,송광면,1519
2020,4615037000,전라남도,순천시,외서면,900
2020,4615038000,전라남도,순천시,낙안면,3264
2020,4615039000,전라남도,순천시,별량면,5544
2020,4615040000,전라남도,순천시,상사면,2845
2020,4615051500,전라남도,순천시,향동,3756
2020,4615054000,전라남도,순천시,매곡동,6595
2020,4615055000,전라남도,순천시,삼산동,25360
2020,4615056000,전라남도,순천시,조곡동,6316
2020,4615057000,전라남도,순천시,덕연동,44355
2020,4615058000,전라남도,순천시,풍덕동,7741
2020,4615059000,전라남도,순천시,남제동,8866
2020,4615060000,전라남도,순천시,저전동,2878
2020,4615061000,전라남도,순천시,장천동,2383
2020,4615062000,전라남도,순천시,중앙동,3099
2020,4615063500,전라남도,순천시,도사동,18473
2020,4615066100,전라남도,순천시,왕조1동,40390
2020,4615066500,전라남도,순천시,왕조2동,19618
2020,4617025000,전라남도,나주시,남평읍,12044
2020,4617031000,전라남도,나주시,세지면,2664
2020,4617032000,전라남도,나주시,왕곡면,2933
2020,4617033000,전라남도,나주시,반남면,1452
2020,4617034000,전라남도,나주시,공산면,2334
2020,4617035000,전라남도,나주시,동강면,2507
2020,4617036000,전라남도,나주시,다시면,3585
2020,4617037000,전라남도,나주시,문평면,1971
2020,4617038000,전라남도,나주시,노안면,4688
2020,4617039000,전라남도,나주시,금천면,4343
2020,4617040000,전라남도,나주시,산포면,3435
2020,4617042000,전라남도,나주시,다도면,1899
2020,4617043000,전라남도,나주시,봉황면,4286
2020,4617051000,전라남도,나주시,송월동,7689
2020,4617052000,전라남도,나주시,영강동,2711
2020,4617054000,전라남도,나주시,금남동,5010
2020,4617055000,전라남도,나주시,성북동,8925
2020,4617058000,전라남도,나주시,영산동,3350
2020,4617060000,전라남도,나주시,이창동,3503
2020,4617062000,전라남도,나주시,빛가람동,36284
2020,4623025000,전라남도,광양시,광양읍,49131
2020,4623031000,전라남도,광양시,봉강면,2212
2020,4623032000,전라남도,광양시,옥룡면,3126
2020,4623033000,전라남도,광양시,옥곡면,2877
2020,4623034000,전라남도,광양시,진상면,2867
2020,4623035000,전라남도,광양시,진월면,2831
2020,4623036000,전라남도,광양시,다압면,1840
2020,4623051500,전라남도,광양시,골약동,1648
2020,4623053000,전라남도,광양시,중마동,58469
2020,4623054000,전라남도,광양시,광영동,12593
2020,4623055000,전라남도,광양시,금호동,12344
2020,4623057000,전라남도,광양시,태인동,1831
2020,4671025000,전라남도,담양군,담양읍,14667
2020,4671031000,전라남도,담양군,봉산면,2797
2020,4671032000,전라남도,담양군,고서면,3171
2020,4671033500,전라남도,담양군,가사문학면,1264
2020,4671034000,전라남도,담양군,창평면,3704
2020,4671035000,전라남도,담양군,대덕면,1935
2020,4671036000,전라남도,담양군,무정면,2795
2020,4671037000,전라남도,담양군,금성면,2654
2020,4671038000,전라남도,담양군,용면,1870
2020,4671039000,전라남도,담양군,월산면,2470
2020,4671040000,전라남도,담양군,수북면,4547
2020,4671041000,전라남도,담양군,대전면,4406
2020,4672025000,전라남도,곡성군,곡성읍,7841
2020,4672031000,전라남도,곡성군,오곡면,1892
2020,4672032000,전라남도,곡성군,삼기면,1673
2020,4672033000,전라남도,곡성군,석곡면,2357
2020,4672034000,전라남도,곡성군,목사동면,1338
2020,4672035000,전라남도,곡성군,죽곡면,1921
2020,4672036000,전라남도,곡성군,고달면,1176
2020,4672037000,전라남도,곡성군,옥과면,4226
2020,4672038000,전라남도,곡성군,입면,2480
2020,4672039000,전라남도,곡성군,겸면,1701
2020,4672040000,전라남도,곡성군,오산면,1434
2020,4673025000,전라남도,구례군,구례읍,10845
2020,4673031000,전라남도,구례군,문척면,1305
2020,4673032000,전라남도,구례군,간전면,1546
2020,4673033000,전라남도,구례군,토지면,2561
2020,4673034000,전라남도,구례군,마산면,2702
2020,4673035000,전라남도,구례군,광의면,2286
2020,4673036000,전라남도,구례군,용방면,1487
2020,4673037000,전라남도,구례군,산동면,2987
2020,4677025000,전라남도,고흥군,고흥읍,12523
2020,4677025300,전라남도,고흥군,도양읍,9813
2020,4677025400,전라남도,고흥군,도양읍소록출장소,622
2020,4677025500,전라남도,고흥군,도양읍시산출장소,227
2020,4677031000,전라남도,고흥군,풍양면,3155
2020,4677032000,전라남도,고흥군,도덕면,2960
2020,4677033000,전라남도,고흥군,금산면,4345
2020,4677034000,전라남도,고흥군,도화면,3893
2020,4677035000,전라남도,고흥군,포두면,4954
2020,4677036000,전라남도,고흥군,봉래면,1905
2020,4677037000,전라남도,고흥군,점암면,2651
2020,4677038000,전라남도,고흥군,과역면,3316
2020,4677039000,전라남도,고흥군,남양면,2319
2020,4677040000,전라남도,고흥군,동강면,3117
2020,4677041000,전라남도,고흥군,대서면,2300
2020,4677042000,전라남도,고흥군,두원면,3066
2020,4677044000,전라남도,고흥군,영남면,1275
2020,4677045000,전라남도,고흥군,동일면,1481
2020,4678025000,전라남도,보성군,보성읍,9195
2020,4678025300,전라남도,보성군,벌교읍,11913
2020,4678031000,전라남도,보성군,노동면,1118
2020,4678032000,전라남도,보성군,미력면,1405
2020,4678033000,전라남도,보성군,겸백면,1165
2020,4678034000,전라남도,보성군,율어면,1201
2020,4678035000,전라남도,보성군,복내면,1696
2020,4678036000,전라남도,보성군,문덕면,886
2020,4678037000,전라남도,보성군,조성면,3732
2020,4678038000,전라남도,보성군,득량면,2782
2020,4678038500,전라남도,보성군,득량면예당출장소,1244
2020,4678039000,전라남도,보성군,회천면,3061
2020,4678040000,전라남도,보성군,웅치면,1084
2020,4679025000,전라남도,화순군,화순읍,39066
2020,4679031000,전라남도,화순군,한천면,930
2020,4679031500,전라남도,화순군,한천면영외출장소,430
2020,4679032000,전라남도,화순군,춘양면,1810
2020,4679033000,전라남도,화순군,청풍면,1041
2020,4679034000,전라남도,화순군,이양면,1798
2020,4679035000,전라남도,화순군,능주면,3269
2020,4679036000,전라남도,화순군,도곡면,2901
2020,4679037000,전라남도,화순군,도암면,1436
2020,4679038000,전라남도,화순군,이서면,1002
2020,4679039500,전라남도,화순군,백아면,1597
2020,4679040000,전라남도,화순군,동복면,1625
2020,4679041500,전라남도,화순군,사평면,2182
2020,4679042000,전라남도,화순군,동면,3435
2020,4680025000,전라남도,장흥군,장흥읍,15465
2020,4680025300,전라남도,장흥군,관산읍,4998
2020,4680025600,전라남도,장흥군,대덕읍,3409
2020,4680031000,전라남도,장흥군,용산면,2341
2020,4680032000,전라남도,장흥군,안양면,2850
2020,4680033000,전라남도,장흥군,장동면,1268
2020,4680034000,전라남도,장흥군,장평면,2105
2020,4680035000,전라남도,장흥군,유치면,1079
2020,4680036000,전라남도,장흥군,부산면,1456
